Week,Season,Air Travel,Hotel and Acc,Rail Travel,Shopping,Covid 19,Travel Guides & Travelogues,Car Rental & Taxi Services,Tourist Destinations,Image Search,W1,W2,W3,Weekwise Tourists
03-01-2010,1,0,33,16,36,0,59,0,51,57,-0.90775,0.529753,0.258209,38909.16
10-01-2010,1,0,34,39,0,0,29,0,68,63,-0.50422,0.462215,0.100223,38909.16
17-01-2010,1,0,28,0,0,0,16,0,60,64,-0.46471,-0.39582,0.631128,38909.16
24-01-2010,1,0,0,0,0,0,25,0,47,36,-0.90775,0.529753,0.258209,38909.16
31-01-2010,1,47,42,21,0,0,0,0,38,39,-0.41561,0.431946,0.639136,40242.74
07-02-2010,1,26,30,18,0,0,12,0,34,65,1.04546,0.267741,0.288712,40465
14-02-2010,1,0,43,0,0,0,22,0,53,48,0.585061,0.590708,0.501644,40465
21-02-2010,1,31,59,0,0,0,62,0,56,54,-0.41561,0.431946,0.639136,40465
28-02-2010,1,0,31,0,62,0,0,0,37,72,0.044792,0.108978,0.426204,42353.81
07-03-2010,1,53,34,34,0,0,49,0,62,53,-0.41561,0.431946,0.639136,42668.61
14-03-2010,1,0,100,0,73,0,22,0,65,65,-0.90775,0.529753,0.258209,42668.61
21-03-2010,1,50,69,27,77,0,32,0,77,79,-0.46471,-0.39582,0.631128,42668.61
28-03-2010,1,100,82,0,0,0,31,0,90,75,0.004307,0.718785,-0.4182,60742.06
04-04-2010,2,83,90,0,0,0,15,0,75,40,-0.41561,0.431946,0.639136,84840
11-04-2010,2,0,48,0,52,0,41,0,74,72,-0.46471,-0.39582,0.631128,84840
18-04-2010,2,32,82,0,0,0,61,0,82,86,-0.41561,0.431946,0.639136,84840
25-04-2010,2,35,74,44,0,0,0,0,86,67,-0.46471,-0.39582,0.631128,84643.55
02-05-2010,2,28,71,0,0,0,44,0,61,96,-0.41561,0.431946,0.639136,83464.84
09-05-2010,2,44,75,34,0,0,69,20,72,90,-0.41561,0.431946,0.639136,83464.84
16-05-2010,2,0,63,0,0,0,75,0,73,64,0.585061,0.590708,0.501644,83464.84
23-05-2010,2,0,86,27,0,0,100,21,92,71,0.415607,-0.43195,-0.63914,83464.84
30-05-2010,2,69,57,19,0,0,0,0,87,77,0.415607,-0.43195,-0.63914,91955.93
06-06-2010,2,25,70,0,0,0,0,22,100,76,0.415607,-0.43195,-0.63914,95352.37
13-06-2010,2,89,19,17,0,0,24,0,83,73,0.415607,-0.43195,-0.63914,95352.37
20-06-2010,2,26,68,24,35,0,0,45,65,68,0.044792,0.108978,0.426204,95352.37
27-06-2010,2,0,52,0,0,0,24,0,57,100,-0.41561,0.431946,0.639136,73144.26
04-07-2010,3,0,25,22,32,0,0,21,48,65,-0.41561,0.431946,0.639136,43533.45
11-07-2010,3,0,28,22,0,0,15,0,52,55,-0.90775,0.529753,0.258209,43533.45
18-07-2010,3,0,42,20,0,0,0,0,50,61,-0.41561,0.431946,0.639136,43533.45
25-07-2010,3,0,17,0,0,0,42,0,55,23,-0.41561,0.431946,0.639136,43533.45
01-08-2010,3,0,37,0,0,0,30,0,41,58,-0.41561,0.431946,0.639136,30267.32
08-08-2010,3,37,23,0,0,0,15,0,40,66,-0.41561,0.431946,0.639136,30267.32
15-08-2010,3,0,0,0,45,0,21,0,43,56,-0.50422,0.462215,0.100223,30267.32
22-08-2010,3,0,18,0,0,0,0,0,52,43,-0.44735,0.206785,0.045278,30267.32
29-08-2010,3,0,46,0,57,0,22,0,51,39,-0.55332,-0.36555,0.092215,39612.64
05-09-2010,3,0,25,0,35,0,0,46,47,63,0.585061,0.590708,0.501644,46621.63
12-09-2010,3,23,36,0,76,0,20,0,46,71,-0.41561,0.431946,0.639136,46621.63
19-09-2010,3,0,0,0,0,0,0,0,35,51,-0.50422,0.462215,0.100223,46621.63
26-09-2010,3,0,41,46,68,0,19,0,48,64,-0.41561,0.431946,0.639136,42034.13
03-10-2010,4,0,34,0,36,0,13,0,51,70,0.585061,0.590708,0.501644,30565.39
10-10-2010,4,0,48,0,0,0,0,46,45,41,0.447348,-0.20679,-0.04528,30565.39
17-10-2010,4,28,47,0,0,0,54,26,37,34,0.585061,0.590708,0.501644,30565.39
24-10-2010,4,24,28,0,0,0,0,0,45,58,-0.90775,0.529753,0.258209,30565.39
31-10-2010,4,0,23,0,0,0,0,0,54,24,0.585061,0.590708,0.501644,26070.48
07-11-2010,4,0,36,29,0,0,0,0,53,59,-0.50422,0.462215,0.100223,25321.33
14-11-2010,4,27,30,0,41,0,12,0,55,66,-0.46471,-0.39582,0.631128,25321.33
21-11-2010,4,37,22,0,0,0,27,0,51,51,-0.46471,-0.39582,0.631128,25321.33
28-11-2010,4,0,18,42,33,0,0,34,43,70,-0.50422,0.462215,0.100223,33789.42
05-12-2010,4,24,31,100,0,0,32,0,69,51,-0.50422,0.462215,0.100223,40140.48
12-12-2010,4,0,73,0,100,0,24,100,60,50,0.585061,0.590708,0.501644,40140.48
19-12-2010,4,0,57,0,0,0,0,0,81,54,0.535963,-0.23706,0.493636,40140.48
26-12-2010,4,0,27,0,47,0,22,0,93,64,0.415607,-0.43195,-0.63914,40592.9
02-01-2011,1,31,29,100,52,0,61,0,66,91,-0.46471,-0.39582,0.631128,43307.42
09-01-2011,1,56,60,50,0,0,100,62,64,69,-0.41561,0.431946,0.639136,43307.42
16-01-2011,1,94,37,37,41,0,60,53,46,73,-0.41561,0.431946,0.639136,43307.42
23-01-2011,1,0,40,0,0,0,67,0,48,79,-0.46471,-0.39582,0.631128,43307.42
30-01-2011,1,25,30,15,0,0,22,0,55,58,-0.50422,0.462215,0.100223,44776.94
06-02-2011,1,0,32,64,0,0,49,0,58,63,-0.90775,0.529753,0.258209,45364.75
13-02-2011,1,75,49,0,0,0,77,0,68,61,0.996361,-0.56002,0.280704,45364.75
20-02-2011,1,0,43,24,0,0,39,42,65,85,-0.41561,0.431946,0.639136,45364.75
27-02-2011,1,38,23,17,50,0,20,99,48,77,-0.46471,-0.39582,0.631128,47096.03
06-03-2011,1,69,30,34,24,0,0,93,70,54,-0.41561,0.431946,0.639136,47788.55
13-03-2011,1,0,52,0,46,0,22,0,73,58,-0.41561,0.431946,0.639136,47788.55
20-03-2011,1,100,56,56,40,0,37,68,65,81,0.044792,0.108978,0.426204,47788.55
27-03-2011,1,26,34,37,0,0,42,0,66,74,-0.41561,0.431946,0.639136,61349.28
03-04-2011,2,0,62,49,30,0,44,0,77,79,0.044792,0.108978,0.426204,95251.1
10-04-2011,2,69,50,48,100,0,61,0,81,75,-0.99636,0.560022,-0.2807,95251.1
17-04-2011,2,43,53,31,35,0,76,40,78,90,0.004307,0.718785,-0.4182,95251.1
24-04-2011,2,0,82,20,33,0,49,40,72,87,-0.41561,0.431946,0.639136,95251.1
01-05-2011,2,30,59,0,0,0,60,51,85,88,-0.41561,0.431946,0.639136,90818.68
08-05-2011,2,63,37,28,84,0,42,91,96,82,0.044792,0.108978,0.426204,90818.68
15-05-2011,2,72,100,0,0,0,42,0,100,69,-0.90775,0.529753,0.258209,90818.68
22-05-2011,2,47,49,20,0,0,46,0,90,90,0.415607,-0.43195,-0.63914,90818.68
29-05-2011,2,85,70,27,35,0,22,0,87,94,0.415607,-0.43195,-0.63914,98179.62
05-06-2011,2,70,51,24,46,0,40,0,94,100,0.415607,-0.43195,-0.63914,103700.3
12-06-2011,2,74,64,52,35,0,31,0,97,86,0.415607,-0.43195,-0.63914,103700.3
19-06-2011,2,26,55,58,46,0,29,0,93,83,-0.90775,0.529753,0.258209,103700.3
26-06-2011,2,92,47,0,30,0,31,0,81,81,-0.41561,0.431946,0.639136,87633.41
03-07-2011,3,21,25,42,62,0,34,0,71,91,-0.41561,0.431946,0.639136,47466.1
10-07-2011,3,88,25,28,43,0,17,0,62,73,0.585061,0.590708,0.501644,47466.1
17-07-2011,3,22,25,53,79,0,67,0,57,68,-0.41561,0.431946,0.639136,47466.1
24-07-2011,3,0,26,39,22,0,0,0,66,72,-0.41561,0.431946,0.639136,47466.1
31-07-2011,3,39,32,0,60,0,35,0,70,80,-0.41561,0.431946,0.639136,52626.1
07-08-2011,3,30,31,22,50,0,48,44,86,84,-0.41561,0.431946,0.639136,53486.1
14-08-2011,3,65,26,23,0,0,62,0,58,87,1.04546,0.267741,0.288712,53486.1
21-08-2011,3,59,22,20,52,0,29,0,57,59,1.04546,0.267741,0.288712,53486.1
28-08-2011,3,0,34,62,29,0,0,42,57,67,-0.55332,-0.36555,0.092215,52626.58
04-09-2011,3,29,30,0,57,0,73,0,55,70,0.585061,0.590708,0.501644,51480.57
11-09-2011,3,26,25,0,38,0,36,0,49,63,-0.41561,0.431946,0.639136,51480.57
18-09-2011,3,42,46,68,17,0,34,0,58,78,0.585061,0.590708,0.501644,51480.57
25-09-2011,3,68,43,0,36,0,29,35,56,76,-0.46471,-0.39582,0.631128,49535.97
02-10-2011,4,0,48,22,27,0,68,0,56,68,-0.53596,0.237055,-0.49364,37868.42
09-10-2011,4,27,34,36,75,0,59,0,54,55,-0.90775,0.529753,0.258209,37868.42
16-10-2011,4,90,30,20,42,0,32,0,49,70,-0.41561,0.431946,0.639136,37868.42
23-10-2011,4,32,38,27,18,0,26,0,48,53,0.447348,-0.20679,-0.04528,37868.42
30-10-2011,4,53,50,23,45,0,57,100,53,57,-0.44735,0.206785,0.045278,29358.22
06-11-2011,4,84,33,0,0,0,35,0,61,56,-0.04382,0.139248,-0.11271,25954.13
13-11-2011,4,29,48,30,0,0,40,33,54,55,-0.41561,0.431946,0.639136,25954.13
20-11-2011,4,15,33,18,22,0,35,0,52,67,-0.50422,0.462215,0.100223,25954.13
27-11-2011,4,33,46,14,34,0,43,0,51,71,-0.41561,0.431946,0.639136,30901.93
04-12-2011,4,32,43,25,18,0,49,0,57,58,-0.90775,0.529753,0.258209,37499
11-12-2011,4,48,48,18,0,0,66,0,61,70,-0.41561,0.431946,0.639136,37499
18-12-2011,4,24,42,30,0,0,65,0,68,66,-0.55332,-0.36555,0.092215,37499
25-12-2011,4,0,29,15,50,0,45,37,60,52,0.415607,-0.43195,-0.63914,37499
01-01-2012,1,87,58,0,25,0,34,0,70,74,-0.50422,0.462215,0.100223,46973.61
08-01-2012,1,21,19,26,42,0,82,0,79,87,-0.41561,0.431946,0.639136,46973.61
15-01-2012,1,45,56,53,56,0,81,0,75,63,-0.41561,0.431946,0.639136,46973.61
22-01-2012,1,73,36,0,39,0,35,0,63,63,-0.04382,0.139248,-0.11271,46973.61
29-01-2012,1,27,43,60,26,0,31,47,48,56,-0.41561,0.431946,0.639136,46904.98
05-02-2012,1,53,41,45,25,0,33,0,60,49,-0.90775,0.529753,0.258209,46853.5
12-02-2012,1,27,71,19,76,0,43,0,55,54,-0.99636,0.560022,-0.2807,46853.5
19-02-2012,1,51,57,42,44,0,45,0,53,52,0.044792,0.108978,0.426204,46853.5
26-02-2012,1,100,75,45,28,0,35,0,60,46,-0.41561,0.431946,0.639136,46718.4
04-03-2012,1,45,55,26,0,0,32,35,56,49,-0.55332,-0.36555,0.092215,46538.26
11-03-2012,1,0,61,0,35,0,36,42,60,46,-0.41561,0.431946,0.639136,46538.26
18-03-2012,1,0,59,17,100,0,63,0,62,55,0.092922,0.688516,0.120717,46538.26
25-03-2012,1,50,52,35,55,0,27,37,68,52,-0.41561,0.431946,0.639136,46538.26
01-04-2012,2,74,62,36,65,0,51,82,66,59,0.496446,0.620978,-0.03727,83874.7
08-04-2012,2,70,47,24,75,0,65,0,64,56,0.585061,0.590708,0.501644,83874.7
15-04-2012,2,36,51,75,33,0,43,0,73,61,-0.41561,0.431946,0.639136,83874.7
22-04-2012,2,0,77,0,63,0,44,65,73,59,-0.41561,0.431946,0.639136,83874.7
29-04-2012,2,74,79,26,60,0,70,67,91,65,-0.90775,0.529753,0.258209,96151.3
06-05-2012,2,0,75,27,32,0,41,0,94,81,-0.90775,0.529753,0.258209,101061.9
13-05-2012,2,45,73,0,73,0,53,0,97,62,-0.41561,0.431946,0.639136,101061.9
20-05-2012,2,55,95,57,48,0,98,0,85,88,0.415607,-0.43195,-0.63914,101061.9
27-05-2012,2,43,81,62,33,0,100,0,93,80,0.415607,-0.43195,-0.63914,104000.6
03-06-2012,2,61,72,56,75,0,67,0,100,90,0.415607,-0.43195,-0.63914,111347.1
10-06-2012,2,76,80,100,32,0,38,30,95,100,0.415607,-0.43195,-0.63914,111347.1
17-06-2012,2,0,72,46,55,0,43,100,87,82,-0.53596,0.237055,-0.49364,111347.1
24-06-2012,2,41,68,35,60,0,66,0,87,84,-0.41561,0.431946,0.639136,111347.1
01-07-2012,3,25,56,34,41,0,62,0,89,88,-0.90775,0.529753,0.258209,51487.03
08-07-2012,3,34,63,17,46,0,59,0,71,76,-0.41561,0.431946,0.639136,51487.03
15-07-2012,3,37,57,44,26,0,26,0,72,68,-0.41561,0.431946,0.639136,51487.03
22-07-2012,3,0,47,41,99,0,31,0,66,72,-0.41561,0.431946,0.639136,51487.03
29-07-2012,3,43,51,17,37,0,33,0,53,53,-0.50422,0.462215,0.100223,59857.35
05-08-2012,3,56,63,38,0,0,47,0,61,63,0.496446,0.620978,-0.03727,66135.1
12-08-2012,3,43,38,23,0,0,45,0,65,57,0.535963,-0.23706,0.493636,66135.1
19-08-2012,3,58,36,26,28,0,55,0,60,55,0.044792,0.108978,0.426204,66135.1
26-08-2012,3,0,29,36,44,0,45,0,55,64,-0.46471,-0.39582,0.631128,64349.36
02-09-2012,3,19,58,0,28,0,27,54,55,64,-0.41561,0.431946,0.639136,53634.93
09-09-2012,3,94,51,76,54,0,38,0,61,66,-0.41561,0.431946,0.639136,53634.93
16-09-2012,3,52,59,0,35,0,32,0,59,47,-0.46471,-0.39582,0.631128,53634.93
23-09-2012,3,62,75,48,24,0,61,0,60,64,-0.41561,0.431946,0.639136,53634.93
30-09-2012,4,29,63,0,46,0,27,58,57,69,-0.90775,0.529753,0.258209,55471.29
07-10-2012,4,25,45,44,0,0,42,0,58,73,-0.41561,0.431946,0.639136,55777.35
14-10-2012,4,27,59,15,85,0,50,0,50,56,-0.90775,0.529753,0.258209,55777.35
21-10-2012,4,40,33,53,38,0,57,79,50,58,-0.00431,-0.71879,0.418196,55777.35
28-10-2012,4,37,26,0,0,0,37,0,44,56,0.996361,-0.56002,0.280704,50308.97
04-11-2012,4,30,49,0,83,0,48,46,55,39,-0.41561,0.431946,0.639136,43017.8
11-11-2012,4,30,36,20,78,0,21,0,40,45,-0.58506,-0.59071,-0.50164,43017.8
18-11-2012,4,36,33,22,33,0,48,0,53,63,0.044792,0.108978,0.426204,43017.8
25-11-2012,4,83,31,36,19,0,47,0,53,66,-0.46471,-0.39582,0.631128,46101.5
02-12-2012,4,0,71,26,56,0,41,0,50,58,-0.41561,0.431946,0.639136,64603.68
09-12-2012,4,30,79,52,58,0,68,0,83,93,-0.41561,0.431946,0.639136,64603.68
16-12-2012,4,25,81,63,18,0,77,26,83,87,0.585061,0.590708,0.501644,64603.68
23-12-2012,4,60,100,63,94,0,56,74,76,81,0.415607,-0.43195,-0.63914,64603.68
30-12-2012,1,64,58,46,49,0,91,100,72,71,-0.44735,0.206785,0.045278,55617.55
06-01-2013,1,31,57,50,0,0,73,0,70,56,-0.41561,0.431946,0.639136,52023.1
13-01-2013,1,63,54,74,31,0,81,0,65,55,1.04546,0.267741,0.288712,52023.1
20-01-2013,1,25,52,58,84,0,35,0,68,69,0.585061,0.590708,0.501644,52023.1
27-01-2013,1,36,61,56,100,0,69,31,56,58,-0.41561,0.431946,0.639136,51378.28
03-02-2013,1,11,44,22,38,0,77,100,59,60,-0.41561,0.431946,0.639136,49766.25
10-02-2013,1,0,57,71,46,0,34,0,60,47,-0.50422,0.462215,0.100223,49766.25
17-02-2013,1,26,37,32,16,0,66,0,66,65,-0.90775,0.529753,0.258209,49766.25
24-02-2013,1,100,26,79,35,0,52,0,69,63,0.044792,0.108978,0.426204,50269.77
03-03-2013,1,42,44,99,32,0,29,72,65,61,-0.41561,0.431946,0.639136,51528.58
10-03-2013,1,53,53,47,15,0,61,0,69,55,-0.41561,0.431946,0.639136,51528.58
17-03-2013,1,48,59,57,42,0,83,0,80,66,-0.46471,-0.39582,0.631128,51528.58
24-03-2013,1,64,55,43,22,0,44,0,74,58,-0.04479,-0.10898,-0.4262,51528.58
31-03-2013,2,61,56,37,41,0,52,0,65,57,-0.41561,0.431946,0.639136,85284.83
07-04-2013,2,40,64,61,71,0,58,0,72,58,-0.50422,0.462215,0.100223,90910.87
14-04-2013,2,43,53,23,43,0,49,0,73,65,0.585061,0.590708,0.501644,90910.87
21-04-2013,2,64,66,75,53,0,56,0,77,65,-0.46471,-0.39582,0.631128,90910.87
28-04-2013,2,17,59,87,47,0,67,0,71,55,-0.46471,-0.39582,0.631128,97832.38
05-05-2013,2,50,65,0,46,0,62,0,73,71,-0.46471,-0.39582,0.631128,103023.5
12-05-2013,2,48,84,44,36,0,76,0,80,65,-0.41561,0.431946,0.639136,103023.5
19-05-2013,2,72,87,48,74,0,83,0,90,87,-0.04479,-0.10898,-0.4262,103023.5
26-05-2013,2,46,55,42,51,0,100,0,92,74,0.415607,-0.43195,-0.63914,93321.67
02-06-2013,2,53,92,71,41,0,82,0,100,100,0.415607,-0.43195,-0.63914,35110.6
09-06-2013,2,0,100,40,40,0,61,20,99,99,0.415607,-0.43195,-0.63914,35110.6
16-06-2013,2,39,70,28,52,0,63,0,93,96,0.504222,-0.46222,-0.10022,35110.6
23-06-2013,2,37,42,80,55,0,47,0,74,79,-0.41561,0.431946,0.639136,35110.6
30-06-2013,3,26,46,70,57,0,39,0,62,69,-0.41561,0.431946,0.639136,43113.09
07-07-2013,3,27,41,33,60,0,32,0,62,63,-0.46471,-0.39582,0.631128,44446.84
14-07-2013,3,43,33,18,44,0,36,0,49,62,-0.41561,0.431946,0.639136,44446.84
21-07-2013,3,34,44,22,50,0,29,0,53,49,0.044792,0.108978,0.426204,44446.84
28-07-2013,3,33,39,0,37,0,34,25,48,54,0.585061,0.590708,0.501644,47920.55
04-08-2013,3,44,34,69,58,0,28,0,60,55,0.585061,0.590708,0.501644,52552.16
11-08-2013,3,28,32,39,16,0,37,0,57,49,-0.50422,0.462215,0.100223,52552.16
18-08-2013,3,29,26,0,53,0,23,30,48,36,-0.90775,0.529753,0.258209,52552.16
25-08-2013,3,27,34,54,41,0,13,72,61,50,-0.46471,-0.39582,0.631128,52552.16
01-09-2013,3,24,46,29,45,0,17,0,54,47,-0.41561,0.431946,0.639136,59339.23
08-09-2013,3,23,41,0,28,0,41,44,47,53,0.044792,0.108978,0.426204,59339.23
15-09-2013,3,22,39,76,72,0,43,0,47,67,-0.41561,0.431946,0.639136,59339.23
22-09-2013,3,25,51,57,37,0,34,0,57,67,0.044792,0.108978,0.426204,59339.23
29-09-2013,4,29,37,43,34,0,43,0,67,53,-0.46471,-0.39582,0.631128,63247.62
06-10-2013,4,26,28,100,32,0,56,0,54,55,0.496446,0.620978,-0.03727,64810.97
13-10-2013,4,13,38,47,50,0,29,0,50,55,0.535963,-0.23706,0.493636,64810.97
20-10-2013,4,45,28,73,39,0,46,0,53,48,-0.90775,0.529753,0.258209,64810.97
27-10-2013,4,14,30,46,35,0,24,0,51,43,-0.50422,0.462215,0.100223,59976.68
03-11-2013,4,26,29,41,47,0,39,0,53,56,0.55332,0.365548,-0.09221,47890.97
10-11-2013,4,44,46,45,76,0,40,52,56,47,-0.50422,0.462215,0.100223,47890.97
17-11-2013,4,26,36,31,30,0,47,0,49,54,-0.41561,0.431946,0.639136,47890.97
24-11-2013,4,43,49,40,31,0,59,0,58,54,-0.50422,0.462215,0.100223,47890.97
01-12-2013,4,11,62,58,48,0,41,0,58,57,-0.50422,0.462215,0.100223,73807.55
08-12-2013,4,38,36,0,33,0,48,0,56,43,-0.41561,0.431946,0.639136,73807.55
15-12-2013,4,57,57,62,33,0,33,0,61,60,-0.41561,0.431946,0.639136,73807.55
22-12-2013,4,49,79,58,62,0,85,20,88,84,-0.04479,-0.10898,-0.4262,73807.55
29-12-2013,4,42,63,44,51,0,62,27,72,63,-0.49645,-0.62098,0.03727,62778.9
05-01-2014,1,85,44,79,57,0,65,0,63,60,-0.90775,0.529753,0.258209,54507.42
12-01-2014,1,64,47,74,24,0,67,0,51,52,-0.90775,0.529753,0.258209,54507.42
19-01-2014,1,87,39,18,49,0,37,0,57,51,-0.41561,0.431946,0.639136,54507.42
26-01-2014,1,46,51,32,29,0,31,0,53,52,0.585061,0.590708,0.501644,54188.25
02-02-2014,1,52,53,32,33,0,36,0,52,45,-0.90775,0.529753,0.258209,52273.25
09-02-2014,1,57,37,18,23,0,44,53,54,39,0.585061,0.590708,0.501644,52273.25
16-02-2014,1,54,52,50,29,0,48,0,57,51,-0.46471,-0.39582,0.631128,52273.25
23-02-2014,1,73,34,71,62,0,58,0,61,45,-0.04382,0.139248,-0.11271,52277.26
02-03-2014,1,69,41,34,39,0,47,57,58,52,-0.41561,0.431946,0.639136,52301.29
09-03-2014,1,100,58,22,48,0,38,0,63,52,-0.41561,0.431946,0.639136,52301.29
16-03-2014,1,54,47,36,61,0,44,0,60,43,-0.04382,0.139248,-0.11271,52301.29
23-03-2014,1,26,46,52,51,0,79,32,60,48,-0.41561,0.431946,0.639136,52301.29
30-03-2014,2,68,59,58,61,0,47,56,62,44,0.044792,0.108978,0.426204,80833.56
06-04-2014,2,48,60,68,34,0,66,0,59,47,-0.90775,0.529753,0.258209,92246.47
13-04-2014,2,91,71,38,97,0,68,0,64,49,0.464705,0.395818,-0.63113,92246.47
20-04-2014,2,78,53,55,57,0,59,70,63,42,-0.41561,0.431946,0.639136,92246.47
27-04-2014,2,95,79,63,49,0,57,55,66,52,-0.50422,0.462215,0.100223,97692.82
04-05-2014,2,72,72,72,55,0,45,0,73,51,0.585061,0.590708,0.501644,104954.6
